smile,head_pitch,head_roll,head_yaw,gender,age,moustache,beard,sideburns,glasses,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,blurLevel,blurvalue,exposureLevel,exposurevalue,noiseLevel,noisevalue,eyeMakeup,lipMakeup,foreheadOccluded,eyeOccluded,mouthOccluded,bald,invisible
0.011,0.0,-9.1,20.7,male,42.6,0.5,0.9,0.6,SwimmingGoggles,0.004,0.001,0.005,0.002,0.011,0.203,0.003,0.771,low,0.0,goodExposure,0.43,low,0.0,False,False,False,False,False,0.06,False
0.369,0.0,4.9,-0.2,male,46.8,0.7,1.0,0.7,NoGlasses,0.001,0.037,0.001,0.0,0.369,0.591,0.001,0.0,high,0.77,goodExposure,0.52,medium,0.5,False,False,False,False,False,0.01,False
0.179,0.0,9.2,-11.0,female,24.1,0.0,0.0,0.0,NoGlasses,0.008,0.012,0.014,0.016,0.179,0.543,0.112,0.116,low,0.18,goodExposure,0.42,low,0.04,True,True,False,False,False,0.1,False
0.0,0.0,-0.9,-5.5,male,29.4,0.5,0.3,0.5,NoGlasses,0.008,0.001,0.004,0.0,0.0,0.894,0.092,0.001,low,0.22,goodExposure,0.63,low,0.0,True,False,False,False,False,0.02,False
0.006,0.0,21.4,2.3,male,39.3,0.4,0.4,0.3,NoGlasses,0.041,0.014,0.01,0.024,0.006,0.852,0.037,0.016,low,0.07,goodExposure,0.59,low,0.0,False,False,False,False,False,0.01,False
0.0,0.0,-9.6,0.3,male,34.5,0.5,0.7,0.6,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.997,0.001,0.002,high,1.0,overExposure,0.79,low,0.0,False,False,False,False,False,0.04,False
0.0,0.0,-6.4,15.1,female,22.0,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.001,low,0.0,goodExposure,0.74,low,0.0,True,True,False,False,False,0.01,False
0.005,0.0,-26.9,7.1,female,26.5,0.0,0.0,0.0,NoGlasses,0.002,0.013,0.001,0.001,0.005,0.834,0.143,0.001,high,1.0,goodExposure,0.51,low,0.0,True,True,False,False,False,0.01,False
0.059,0.0,-8.4,1.7,male,41.9,0.6,0.4,0.1,NoGlasses,0.004,0.013,0.005,0.001,0.059,0.868,0.045,0.004,low,0.03,goodExposure,0.49,low,0.29,False,False,False,False,False,0.04,False
0.0,0.0,16.0,-5.8,female,17.0,0.0,0.0,0.0,NoGlasses,0.001,0.003,0.0,0.001,0.0,0.962,0.031,0.003,low,0.21,goodExposure,0.65,low,0.22,True,True,False,False,False,0.01,False
0.78,0.0,-2.0,-11.5,female,23.2,0.0,0.0,0.0,NoGlasses,0.001,0.007,0.001,0.0,0.78,0.2,0.008,0.003,high,0.97,goodExposure,0.48,low,0.02,False,True,False,False,False,0.07,False
0.0,0.0,-4.4,8.6,male,58.1,0.0,0.0,0.1,NoGlasses,0.002,0.003,0.001,0.0,0.0,0.963,0.031,0.0,medium,0.7,goodExposure,0.59,medium,0.48,False,False,False,False,False,0.02,False
0.981,0.0,1.5,-1.6,male,24.0,0.0,0.0,0.0,ReadingGlasses,0.019,0.0,0.0,0.0,0.981,0.0,0.0,0.0,low,0.0,goodExposure,0.75,low,0.0,False,False,False,False,False,0.02,False
0.112,0.0,8.1,-1.9,male,14.5,0.0,0.0,0.0,NoGlasses,0.003,0.023,0.003,0.0,0.112,0.851,0.006,0.001,medium,0.41,goodExposure,0.47,low,0.08,False,True,False,False,False,0.42,False
0.179,0.0,9.2,-11.0,female,24.1,0.0,0.0,0.0,NoGlasses,0.008,0.012,0.014,0.016,0.179,0.543,0.112,0.116,low,0.18,goodExposure,0.42,low,0.04,True,True,False,False,False,0.1,False
1.0,0.0,-1.9,4.8,male,43.4,0.3,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.13,goodExposure,0.5,low,0.13,False,False,False,False,False,0.97,False
0.01,0.0,-3.8,-1.9,male,30.8,0.1,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,medium,0.31,goodExposure,0.67,high,0.81,False,False,False,False,False,0.15,False
1.0,0.0,0.8,-6.2,male,45.1,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.13,overExposure,0.78,medium,0.64,False,False,False,False,False,0.52,False
0.0,0.0,2.4,2.5,female,22.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,low,0.0,goodExposure,0.71,low,0.0,True,False,False,False,False,0.01,False
0.0,0.0,-4.3,2.6,female,46.9,0.0,0.0,0.0,NoGlasses,0.013,0.014,0.002,0.0,0.0,0.791,0.179,0.0,low,0.13,goodExposure,0.69,low,0.0,False,False,False,False,False,0.01,False
0.017,0.0,3.7,11.1,male,56.0,0.2,0.0,0.1,NoGlasses,0.116,0.031,0.068,0.046,0.017,0.315,0.372,0.035,low,0.17,goodExposure,0.57,low,0.15,False,False,False,False,False,0.99,False
0.2,0.0,-12.2,-3.9,female,38.0,0.0,0.0,0.0,NoGlasses,0.0,0.009,0.0,0.0,0.2,0.768,0.019,0.002,low,0.19,goodExposure,0.64,low,0.22,False,True,False,False,False,0.01,False
0.0,0.0,-8.4,-1.2,male,52.8,0.1,0.0,0.2,NoGlasses,0.021,0.007,0.012,0.0,0.0,0.672,0.288,0.0,medium,0.63,goodExposure,0.71,low,0.24,False,False,False,False,False,0.04,False
0.001,0.0,26.0,-2.3,male,23.7,0.4,0.2,0.3,NoGlasses,0.001,0.001,0.011,0.003,0.001,0.518,0.269,0.197,low,0.0,goodExposure,0.65,low,0.0,True,False,False,False,False,0.0,False
0.002,0.0,-9.4,-11.9,male,49.7,0.9,1.0,0.6,NoGlasses,0.001,0.0,0.0,0.011,0.002,0.912,0.038,0.035,low,0.0,goodExposure,0.64,medium,0.37,True,True,False,False,False,0.27,False
0.0,0.0,-4.2,23.7,male,40.8,0.0,0.0,0.0,NoGlasses,0.005,0.001,0.001,0.0,0.0,0.92,0.07,0.002,medium,0.59,underExposure,0.23,low,0.0,False,False,False,False,False,0.3,False
0.0,0.0,3.2,-3.6,female,27.5,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.927,0.072,0.0,medium,0.29,goodExposure,0.59,low,0.07,True,True,False,False,False,0.0,False
0.523,0.0,-0.7,-13.2,female,22.0,0.0,0.0,0.0,NoGlasses,0.0,0.009,0.0,0.0,0.523,0.467,0.002,0.0,medium,0.35,goodExposure,0.52,high,1.0,True,False,False,False,False,0.0,False
1.0,0.0,-16.7,8.5,female,19.9,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,high,1.0,goodExposure,0.55,low,0.09,False,False,False,False,False,0.1,False
0.008,0.0,10.1,-2.2,female,39.3,0.0,0.0,0.0,NoGlasses,0.001,0.007,0.001,0.001,0.008,0.944,0.031,0.007,medium,0.71,goodExposure,0.27,medium,0.42,False,False,False,False,False,0.01,False
0.0,0.0,-9.0,-0.2,male,69.2,0.8,0.4,0.5,NoGlasses,0.008,0.001,0.002,0.001,0.0,0.925,0.06,0.003,high,1.0,goodExposure,0.72,high,1.0,False,False,False,False,False,0.71,False
0.005,0.0,2.9,-12.3,female,21.0,0.0,0.0,0.0,NoGlasses,0.0,0.006,0.0,0.001,0.005,0.925,0.058,0.004,low,0.0,goodExposure,0.54,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,-2.6,-7.3,female,23.7,0.0,0.0,0.0,NoGlasses,0.0,0.003,0.0,0.0,0.0,0.848,0.149,0.0,low,0.0,goodExposure,0.59,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,28.9,-2.7,male,47.6,0.2,0.0,0.0,NoGlasses,0.078,0.014,0.013,0.206,0.0,0.204,0.013,0.472,low,0.0,goodExposure,0.7,low,0.0,False,False,False,False,False,0.47,False
0.0,0.0,17.6,5.4,female,22.6,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,medium,0.33,goodExposure,0.68,low,0.0,True,True,False,False,False,0.01,False
0.005,0.0,-2.6,1.2,male,29.0,0.5,0.8,0.7,NoGlasses,0.0,0.059,0.0,0.0,0.005,0.893,0.043,0.0,medium,0.33,goodExposure,0.69,low,0.0,False,False,False,False,False,0.0,False
0.0,0.0,-7.9,0.1,male,39.3,0.5,0.4,0.4,NoGlasses,0.051,0.17,0.026,0.0,0.0,0.429,0.323,0.0,low,0.22,goodExposure,0.73,low,0.29,False,False,False,False,False,0.25,False
0.0,0.0,-14.3,8.3,female,36.0,0.0,0.0,0.0,NoGlasses,0.038,0.654,0.157,0.002,0.0,0.082,0.001,0.064,low,0.17,goodExposure,0.53,low,0.26,True,True,False,False,False,0.03,False
1.0,0.0,11.7,-20.1,male,32.8,0.6,0.7,0.6,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.71,goodExposure,0.54,high,1.0,True,False,False,False,False,0.01,False
0.0,0.0,-2.4,-4.6,female,46.6,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.999,0.001,0.0,medium,0.5,goodExposure,0.61,low,0.24,False,False,False,False,False,0.09,False
0.04,0.0,-1.4,-0.8,female,28.7,0.0,0.0,0.0,NoGlasses,0.001,0.007,0.001,0.0,0.04,0.947,0.004,0.001,medium,0.35,goodExposure,0.66,medium,0.44,True,False,False,False,False,0.33,False
0.0,0.0,-5.2,0.8,male,19.5,0.3,0.2,0.1,NoGlasses,0.001,0.003,0.001,0.0,0.0,0.965,0.029,0.001,medium,0.26,goodExposure,0.7,medium,0.4,False,False,False,False,False,0.0,False
0.007,0.0,-6.9,-0.1,female,25.4,0.0,0.0,0.0,NoGlasses,0.003,0.004,0.004,0.002,0.007,0.868,0.091,0.02,low,0.0,goodExposure,0.52,low,0.0,False,True,False,False,False,0.05,False
0.932,0.0,7.6,-16.4,male,24.2,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.932,0.066,0.0,0.001,medium,0.51,overExposure,0.76,medium,0.64,False,True,False,False,False,0.01,False
0.932,0.0,7.6,-16.4,male,24.2,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.932,0.066,0.0,0.001,medium,0.51,overExposure,0.76,medium,0.64,False,True,False,False,False,0.01,False
0.122,0.0,1.4,13.8,male,37.8,0.6,0.4,0.3,NoGlasses,0.002,0.005,0.001,0.0,0.122,0.865,0.005,0.0,low,0.0,goodExposure,0.3,low,0.0,False,False,False,False,False,0.07,False
0.0,0.0,3.6,-12.9,male,32.6,0.5,0.7,0.3,NoGlasses,0.001,0.035,0.0,0.0,0.0,0.959,0.005,0.0,low,0.2,goodExposure,0.53,low,0.07,False,False,False,False,False,0.29,False
0.005,0.0,-2.9,-2.2,male,35.5,0.5,0.2,0.2,NoGlasses,0.0,0.022,0.001,0.0,0.005,0.94,0.032,0.0,medium,0.52,goodExposure,0.54,medium,0.56,False,False,False,False,False,0.73,False
0.001,0.0,-2.4,3.7,female,24.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,low,0.2,goodExposure,0.64,low,0.26,True,True,False,False,False,0.0,False
0.0,0.0,0.3,2.2,male,37.1,0.3,0.2,0.4,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,medium,0.33,goodExposure,0.64,medium,0.53,False,False,False,False,False,0.01,False
0.008,0.0,6.8,-3.8,male,34.9,0.0,0.0,0.2,NoGlasses,0.012,0.023,0.542,0.001,0.008,0.178,0.222,0.014,low,0.0,goodExposure,0.64,low,0.29,False,False,False,False,False,0.06,False
0.819,0.0,0.2,-13.4,female,26.3,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.001,0.819,0.0,0.178,0.001,medium,0.31,goodExposure,0.62,low,0.01,True,True,False,False,False,0.01,False
0.002,0.0,1.1,0.7,male,43.1,0.4,0.5,0.1,NoGlasses,0.046,0.116,0.007,0.0,0.002,0.819,0.01,0.0,medium,0.6,goodExposure,0.61,medium,0.61,False,False,False,False,False,0.02,False
0.002,0.0,-12.9,-5.7,female,31.0,0.0,0.0,0.0,NoGlasses,0.015,0.081,0.024,0.0,0.002,0.62,0.256,0.001,low,0.14,goodExposure,0.73,low,0.1,True,True,False,False,False,0.01,False
0.001,0.0,2.7,5.3,male,27.1,0.0,0.0,0.1,NoGlasses,0.0,0.007,0.0,0.0,0.001,0.992,0.0,0.0,medium,0.7,goodExposure,0.62,medium,0.43,True,False,False,False,False,0.0,False
0.0,0.0,0.0,2.4,male,37.3,0.4,0.3,0.4,NoGlasses,0.004,0.0,0.004,0.001,0.0,0.336,0.001,0.653,low,0.0,goodExposure,0.58,low,0.27,True,False,False,False,False,0.01,False
0.0,0.0,7.2,-7.6,female,26.2,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.942,0.058,0.0,medium,0.3,goodExposure,0.62,low,0.17,True,True,False,False,False,0.0,False
0.129,0.0,30.2,-16.0,female,27.2,0.0,0.0,0.0,NoGlasses,0.001,0.019,0.002,0.0,0.129,0.742,0.105,0.0,medium,0.53,goodExposure,0.36,low,0.0,True,True,False,False,False,0.0,False
0.0,0.0,-3.5,-3.5,female,46.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,low,0.25,goodExposure,0.57,low,0.17,False,False,False,False,False,0.09,False
0.002,0.0,-6.4,-21.3,female,24.8,0.0,0.0,0.0,NoGlasses,0.001,0.002,0.0,0.002,0.002,0.96,0.018,0.016,low,0.0,goodExposure,0.56,low,0.13,True,True,False,False,False,0.0,False
1.0,0.0,6.0,-1.9,female,27.2,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.39,goodExposure,0.65,low,0.01,True,True,False,False,False,0.01,False
0.0,0.0,-4.1,-4.6,male,45.8,0.5,0.6,0.4,NoGlasses,0.004,0.004,0.0,0.0,0.0,0.977,0.015,0.0,low,0.0,overExposure,0.83,low,0.0,False,False,False,False,False,0.93,False
0.014,0.0,0.6,-7.3,female,17.7,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.014,0.977,0.007,0.002,medium,0.41,goodExposure,0.63,medium,0.41,True,True,False,False,False,0.7,False
0.156,0.0,-1.2,-2.9,male,39.7,0.3,0.3,0.2,NoGlasses,0.0,0.0,0.0,0.006,0.156,0.0,0.0,0.839,low,0.0,goodExposure,0.36,low,0.12,False,False,False,False,False,0.48,False
0.0,0.0,-4.6,4.7,male,20.5,0.2,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.998,0.0,0.0,medium,0.46,goodExposure,0.74,low,0.02,False,False,False,False,False,0.01,False
0.0,0.0,0.0,-4.0,male,31.4,0.5,0.4,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.52,goodExposure,0.66,low,0.01,False,False,False,False,False,0.06,False
0.0,0.0,0.1,1.5,male,36.1,0.5,0.3,0.2,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.995,0.002,0.0,low,0.1,overExposure,0.77,low,0.03,False,False,False,False,False,0.01,False
0.002,0.0,-3.1,-8.5,male,43.5,0.7,0.5,0.4,NoGlasses,0.0,0.002,0.001,0.0,0.002,0.982,0.002,0.011,medium,0.49,goodExposure,0.44,low,0.01,False,False,False,False,False,0.12,False
0.95,0.0,-2.6,-5.6,male,50.6,0.6,0.9,0.2,NoGlasses,0.007,0.003,0.007,0.0,0.95,0.03,0.002,0.0,low,0.1,goodExposure,0.75,low,0.17,False,False,False,False,False,0.89,False
0.006,0.0,8.1,-23.7,female,40.6,0.0,0.0,0.0,NoGlasses,0.021,0.01,0.04,0.1,0.006,0.406,0.222,0.195,medium,0.27,goodExposure,0.59,medium,0.34,True,True,False,False,False,0.04,False
0.004,0.0,-25.0,-25.2,male,23.5,0.1,0.1,0.1,NoGlasses,0.0,0.006,0.0,0.0,0.004,0.973,0.016,0.001,medium,0.62,goodExposure,0.74,low,0.14,False,True,False,False,False,0.05,False
0.0,0.0,3.9,-3.7,female,35.9,0.0,0.0,0.0,NoGlasses,0.007,0.004,0.001,0.0,0.0,0.938,0.049,0.001,medium,0.38,goodExposure,0.45,low,0.22,True,True,True,False,False,0.0,True
0.0,0.0,-1.5,-5.2,female,44.8,0.0,0.0,0.0,NoGlasses,0.006,0.004,0.001,0.0,0.0,0.955,0.033,0.0,high,1.0,goodExposure,0.71,medium,0.31,False,False,False,False,False,0.01,False
0.069,0.0,-0.3,-6.3,male,39.7,0.6,0.7,0.7,NoGlasses,0.171,0.003,0.076,0.027,0.069,0.446,0.17,0.038,medium,0.55,goodExposure,0.33,low,0.0,False,False,False,False,False,0.01,False
0.549,0.0,-1.5,-9.3,female,26.9,0.0,0.0,0.0,NoGlasses,0.001,0.001,0.007,0.001,0.549,0.19,0.248,0.003,high,0.9,overExposure,0.99,low,0.0,True,True,False,False,False,0.05,False
0.007,0.0,5.1,-2.0,male,24.4,0.2,0.3,0.0,SwimmingGoggles,0.0,0.001,0.0,0.0,0.007,0.99,0.0,0.001,medium,0.26,goodExposure,0.41,low,0.0,False,False,False,False,False,0.99,False
0.0,0.0,-2.1,1.6,male,40.2,0.2,0.1,0.0,NoGlasses,0.006,0.002,0.003,0.001,0.0,0.967,0.017,0.004,medium,0.31,goodExposure,0.72,low,0.23,False,False,False,False,False,0.01,False
0.002,0.0,3.3,-16.4,female,18.5,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.002,0.001,0.002,0.565,0.424,0.004,medium,0.38,goodExposure,0.62,low,0.23,False,False,False,False,False,0.04,False
0.951,0.0,12.2,-21.2,female,24.4,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.001,0.0,0.951,0.0,0.048,0.0,medium,0.41,goodExposure,0.65,medium,0.64,True,True,False,False,False,0.03,False
0.007,0.0,10.5,-3.9,female,23.2,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.13,0.007,0.466,0.046,0.351,medium,0.46,goodExposure,0.64,low,0.0,True,True,False,False,False,0.03,False
0.0,0.0,-4.1,-13.5,male,28.5,0.1,0.4,0.2,NoGlasses,0.068,0.109,0.033,0.0,0.0,0.778,0.011,0.0,low,0.15,goodExposure,0.67,medium,0.42,False,False,False,False,False,0.01,False
0.047,0.0,-1.0,-6.0,female,17.3,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.047,0.941,0.007,0.004,medium,0.26,goodExposure,0.62,medium,0.33,True,True,False,False,False,0.4,False
0.001,0.0,-2.9,-2.2,male,34.2,0.5,0.5,0.4,NoGlasses,0.085,0.592,0.045,0.0,0.001,0.232,0.046,0.0,low,0.0,overExposure,0.77,medium,0.59,False,True,False,False,False,0.01,False
0.002,0.0,-3.5,-9.2,male,28.6,0.5,0.1,0.1,NoGlasses,0.0,0.005,0.0,0.0,0.002,0.97,0.018,0.004,high,1.0,goodExposure,0.59,high,1.0,False,False,False,False,False,0.03,False
0.0,0.0,-4.3,-11.7,male,57.1,0.1,0.3,0.1,NoGlasses,0.336,0.205,0.025,0.0,0.0,0.269,0.165,0.0,low,0.14,goodExposure,0.57,medium,0.52,False,False,False,False,False,0.58,False
0.0,0.0,-17.0,-20.5,male,40.0,0.6,0.6,0.7,NoGlasses,0.001,0.001,0.001,0.0,0.0,0.746,0.25,0.001,medium,0.56,goodExposure,0.66,low,0.26,False,False,False,False,False,0.01,False
0.027,0.0,-0.2,-3.4,female,42.0,0.0,0.0,0.0,NoGlasses,0.0,0.007,0.0,0.0,0.027,0.963,0.002,0.0,medium,0.6,goodExposure,0.53,high,0.89,False,True,False,False,False,0.03,False
0.0,0.0,2.1,0.1,male,42.6,0.4,0.7,0.4,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.996,0.002,0.0,low,0.0,overExposure,0.9,high,1.0,False,False,False,False,False,0.12,False
0.001,0.0,-1.4,14.2,female,32.1,0.0,0.0,0.0,NoGlasses,0.064,0.016,0.005,0.002,0.001,0.9,0.005,0.006,medium,0.65,overExposure,0.75,low,0.03,True,True,False,False,False,0.0,False
0.0,0.0,-9.8,1.3,male,33.1,0.4,0.7,0.5,NoGlasses,0.007,0.028,0.001,0.0,0.0,0.509,0.455,0.0,medium,0.35,goodExposure,0.6,medium,0.54,True,False,False,False,False,0.02,False
0.001,0.0,2.4,-6.9,female,46.7,0.0,0.0,0.0,NoGlasses,0.071,0.054,0.003,0.0,0.001,0.627,0.244,0.0,medium,0.55,goodExposure,0.63,medium,0.5,True,False,False,False,False,0.01,False
0.0,0.0,17.3,1.7,male,35.4,0.2,0.1,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.932,0.065,0.0,medium,0.61,overExposure,0.98,medium,0.39,False,False,False,False,False,0.0,False
0.935,0.0,8.2,-16.1,male,24.1,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.935,0.064,0.0,0.0,medium,0.44,overExposure,0.76,medium,0.48,False,True,False,False,False,0.02,False
0.125,0.0,0.9,-3.2,female,37.9,0.0,0.0,0.0,NoGlasses,0.002,0.041,0.005,0.001,0.125,0.783,0.038,0.005,medium,0.39,goodExposure,0.68,medium,0.33,True,True,False,False,False,0.05,False
0.026,0.0,-7.6,-13.1,male,37.5,0.2,0.0,0.2,NoGlasses,0.002,0.006,0.002,0.0,0.026,0.941,0.023,0.0,medium,0.65,goodExposure,0.71,low,0.19,False,False,False,False,False,0.04,False
0.03,0.0,-5.8,18.9,male,41.9,0.3,0.2,0.2,NoGlasses,0.0,0.014,0.014,0.0,0.03,0.737,0.196,0.009,low,0.11,overExposure,0.8,low,0.0,True,False,False,False,False,0.06,False
0.002,0.0,-9.4,-11.9,male,49.7,0.9,1.0,0.6,NoGlasses,0.001,0.0,0.0,0.011,0.002,0.912,0.038,0.035,low,0.0,goodExposure,0.64,medium,0.37,True,True,False,False,False,0.27,False
0.004,0.0,-17.7,6.1,female,47.7,0.0,0.0,0.0,NoGlasses,0.012,0.008,0.012,0.018,0.004,0.824,0.096,0.026,low,0.0,goodExposure,0.49,high,0.71,True,False,False,False,False,0.01,False
0.0,0.0,-9.2,-1.3,male,22.3,0.0,0.0,0.0,ReadingGlasses,0.0,0.0,0.0,0.0,0.0,0.987,0.002,0.01,low,0.15,goodExposure,0.68,low,0.0,True,False,True,False,False,0.0,True
0.0,0.0,0.2,-4.4,male,28.4,0.6,0.8,0.6,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.971,0.028,0.0,medium,0.71,underExposure,0.19,low,0.08,False,False,False,False,False,0.01,False
0.0,0.0,-4.3,5.3,female,46.9,0.0,0.0,0.0,NoGlasses,0.0,0.002,0.001,0.0,0.0,0.561,0.436,0.0,medium,0.33,goodExposure,0.64,medium,0.4,False,False,False,False,False,0.0,False
0.032,0.0,-4.6,3.0,male,84.0,0.5,0.5,0.3,NoGlasses,0.021,0.001,0.003,0.02,0.032,0.812,0.06,0.051,medium,0.43,goodExposure,0.59,low,0.0,False,False,False,False,False,0.0,False
0.0,0.0,-5.1,7.4,male,31.9,0.0,0.2,0.0,NoGlasses,0.266,0.0,0.007,0.0,0.0,0.025,0.702,0.0,low,0.0,goodExposure,0.71,low,0.0,True,False,False,False,False,0.01,False
1.0,0.0,-0.7,-3.1,female,34.1,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.69,goodExposure,0.51,low,0.0,True,True,True,False,False,0.0,True
0.001,0.0,-2.1,-3.6,male,42.0,0.4,0.3,0.2,NoGlasses,0.0,0.003,0.0,0.0,0.001,0.981,0.015,0.0,low,0.17,goodExposure,0.53,low,0.03,False,False,False,False,False,0.98,False
0.001,0.0,5.4,-25.0,female,24.2,0.0,0.0,0.0,NoGlasses,0.001,0.007,0.001,0.001,0.001,0.948,0.035,0.008,low,0.21,overExposure,0.78,low,0.0,True,True,False,False,False,0.0,False
0.0,0.0,-1.4,1.5,male,27.8,0.4,0.4,0.5,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.991,0.007,0.0,medium,0.61,goodExposure,0.61,low,0.1,True,False,False,False,False,0.05,False
0.842,0.0,-8.2,2.4,female,48.3,0.0,0.0,0.0,Sunglasses,0.005,0.011,0.006,0.001,0.842,0.114,0.004,0.015,medium,0.38,overExposure,0.77,medium,0.56,True,False,False,False,False,0.05,False
0.001,0.0,0.7,-2.3,male,29.1,0.4,0.2,0.1,NoGlasses,0.0,0.003,0.001,0.0,0.001,0.91,0.084,0.001,high,0.89,goodExposure,0.6,low,0.01,False,False,False,False,False,0.01,False
1.0,0.0,-1.9,4.8,male,43.4,0.3,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.13,goodExposure,0.5,low,0.13,False,False,False,False,False,0.97,False
0.0,0.0,-5.5,-4.6,female,18.4,0.0,0.0,0.0,NoGlasses,0.0,0.008,0.0,0.0,0.0,0.963,0.029,0.0,high,0.88,goodExposure,0.69,medium,0.65,False,False,True,False,False,0.0,True
0.001,0.0,-0.1,-4.3,male,31.8,0.4,0.4,0.5,NoGlasses,0.001,0.004,0.001,0.0,0.001,0.984,0.009,0.001,low,0.19,goodExposure,0.53,low,0.13,False,True,False,False,False,1.0,False
0.022,0.0,6.6,2.0,female,53.9,0.0,0.0,0.0,NoGlasses,0.001,0.006,0.007,0.003,0.022,0.345,0.615,0.002,medium,0.64,goodExposure,0.69,medium,0.36,True,True,False,False,False,0.01,False
0.0,0.0,-7.6,-1.2,female,27.0,0.0,0.0,0.0,NoGlasses,0.001,0.0,0.001,0.0,0.0,0.979,0.017,0.002,medium,0.48,overExposure,1.0,low,0.0,True,True,False,False,False,0.2,False
0.0,0.0,2.3,-2.1,male,35.5,0.3,0.4,0.1,NoGlasses,0.0,0.006,0.0,0.0,0.0,0.946,0.045,0.002,medium,0.55,overExposure,0.78,high,0.7,False,False,False,False,False,0.12,False
0.0,0.0,-4.4,-3.7,female,45.8,0.0,0.0,0.0,NoGlasses,0.011,0.004,0.001,0.0,0.0,0.427,0.556,0.0,medium,0.43,goodExposure,0.64,low,0.05,False,False,False,False,False,0.31,False
0.0,0.0,-0.3,0.2,male,43.8,0.0,0.2,0.1,ReadingGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,low,0.01,goodExposure,0.55,low,0.0,False,False,False,False,False,0.01,False
