smile,head_pitch,head_roll,head_yaw,gender,age,moustache,beard,sideburns,glasses,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,blurLevel,blurvalue,exposureLevel,exposurevalue,noiseLevel,noisevalue,eyeMakeup,lipMakeup,foreheadOccluded,eyeOccluded,mouthOccluded,bald,invisible
0.0,0.0,-4.6,3.4,female,30.8,0.0,0.0,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.994,0.005,0.0,low,0.03,goodExposure,0.44,low,0.13,True,True,False,False,False,0.01,False
0.495,0.0,-7.8,-2.2,male,30.5,0.6,0.5,0.5,NoGlasses,0.001,0.041,0.006,0.0,0.495,0.075,0.381,0.0,medium,0.55,goodExposure,0.61,medium,0.7,False,False,False,False,False,0.37,False
0.164,0.0,0.6,0.0,male,42.2,0.1,0.3,0.1,NoGlasses,0.0,0.054,0.0,0.0,0.164,0.777,0.004,0.0,medium,0.69,goodExposure,0.72,medium,0.5,False,False,False,False,False,0.01,False
0.0,0.0,0.5,-13.2,female,25.5,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.916,0.082,0.001,medium,0.43,goodExposure,0.37,low,0.0,True,True,False,False,False,0.0,False
0.0,0.0,-5.6,-3.6,male,32.3,0.5,0.7,0.6,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,high,0.78,goodExposure,0.38,low,0.0,True,False,False,False,False,0.55,False
0.065,0.0,-10.7,16.6,female,25.3,0.0,0.0,0.0,NoGlasses,0.001,0.003,0.003,0.004,0.065,0.659,0.255,0.011,low,0.22,goodExposure,0.49,low,0.09,True,True,False,False,False,0.01,False
0.021,0.0,6.3,3.6,female,31.5,0.0,0.0,0.0,NoGlasses,0.033,0.096,0.013,0.004,0.021,0.717,0.103,0.013,medium,0.61,goodExposure,0.37,low,0.16,False,False,False,False,False,0.0,False
0.0,0.0,3.6,2.4,female,25.6,0.0,0.0,0.0,NoGlasses,0.051,0.0,0.0,0.0,0.0,0.059,0.89,0.0,medium,0.3,goodExposure,0.55,low,0.16,True,True,False,False,False,0.0,False
0.048,0.0,-1.9,14.2,male,50.3,0.6,0.6,0.0,NoGlasses,0.058,0.026,0.031,0.003,0.048,0.778,0.048,0.008,medium,0.26,goodExposure,0.28,low,0.0,False,False,False,False,False,0.88,False
0.0,0.0,4.5,-1.0,male,29.9,0.6,0.3,0.5,NoGlasses,0.003,0.003,0.001,0.0,0.0,0.721,0.271,0.0,medium,0.27,goodExposure,0.52,low,0.3,True,False,False,False,False,0.63,False
0.0,0.0,-6.4,-9.5,female,23.6,0.0,0.0,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.924,0.073,0.0,low,0.0,goodExposure,0.54,low,0.19,True,True,False,False,False,0.0,False
0.01,0.0,31.0,5.4,female,22.6,0.0,0.0,0.0,NoGlasses,0.0,0.008,0.0,0.001,0.01,0.964,0.008,0.009,medium,0.28,goodExposure,0.64,low,0.2,True,False,False,False,False,0.03,False
0.007,0.0,-5.0,4.6,female,20.1,0.0,0.0,0.0,NoGlasses,0.008,0.055,0.032,0.016,0.007,0.445,0.361,0.077,medium,0.48,goodExposure,0.58,low,0.23,False,False,False,False,False,0.15,False
0.046,0.0,-24.6,22.3,female,19.4,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.002,0.046,0.723,0.003,0.225,high,1.0,goodExposure,0.74,low,0.18,True,False,False,False,False,0.14,False
0.003,0.0,3.3,7.6,male,60.5,1.0,0.7,0.5,NoGlasses,0.0,0.001,0.0,0.0,0.003,0.994,0.001,0.0,low,0.05,overExposure,0.81,low,0.0,False,False,False,False,False,0.2,False
0.048,0.0,7.4,-11.9,male,35.8,0.5,0.7,0.8,NoGlasses,0.0,0.007,0.0,0.0,0.048,0.944,0.001,0.0,low,0.0,overExposure,0.84,low,0.0,True,False,False,False,False,0.0,False
0.059,0.0,20.8,-6.0,male,32.1,0.5,0.4,0.3,NoGlasses,0.002,0.0,0.0,0.0,0.059,0.774,0.164,0.0,low,0.0,goodExposure,0.5,low,0.0,True,False,False,False,False,0.78,False
0.0,0.0,4.6,-21.3,male,24.4,0.0,0.1,0.1,NoGlasses,0.063,0.004,0.247,0.017,0.0,0.092,0.537,0.04,medium,0.44,goodExposure,0.44,medium,0.48,False,True,False,False,False,0.07,False
0.0,0.0,0.9,1.2,male,30.2,0.2,0.3,0.1,NoGlasses,0.002,0.001,0.001,0.001,0.0,0.972,0.001,0.023,low,0.23,goodExposure,0.68,low,0.12,False,False,False,False,False,0.14,False
0.0,0.0,17.5,20.6,female,25.0,0.0,0.0,0.0,NoGlasses,0.0,0.01,0.0,0.0,0.0,0.983,0.007,0.0,low,0.0,goodExposure,0.63,low,0.05,True,False,False,True,False,0.0,False
1.0,0.0,-17.6,-4.5,female,24.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.0,goodExposure,0.43,low,0.0,True,True,False,False,False,0.02,False
0.584,0.0,4.6,-11.9,male,33.6,0.4,0.2,0.3,NoGlasses,0.294,0.0,0.008,0.004,0.584,0.001,0.11,0.0,low,0.0,overExposure,0.77,medium,0.52,False,False,False,False,False,0.06,False
0.0,0.0,1.7,5.2,male,53.8,0.0,0.2,0.0,ReadingGlasses,0.003,0.007,0.0,0.0,0.0,0.981,0.008,0.0,high,1.0,goodExposure,0.48,low,0.0,False,False,False,False,False,0.96,False
0.0,0.0,-1.9,9.8,male,34.8,0.4,0.5,0.5,NoGlasses,0.0,0.005,0.0,0.0,0.0,0.994,0.001,0.0,medium,0.42,goodExposure,0.52,low,0.15,True,False,True,False,False,0.0,True
0.0,0.0,3.0,-5.2,female,25.2,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.892,0.107,0.0,low,0.0,goodExposure,0.59,low,0.0,True,False,False,False,False,0.0,False
0.009,0.0,-0.7,3.5,female,24.7,0.0,0.0,0.0,NoGlasses,0.0,0.005,0.001,0.001,0.009,0.864,0.118,0.004,high,0.76,goodExposure,0.59,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,0.4,3.0,male,35.0,0.6,0.5,0.5,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.757,0.243,0.0,medium,0.73,goodExposure,0.62,low,0.07,False,False,False,False,False,0.17,False
1.0,0.0,-18.4,-4.9,female,24.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.0,goodExposure,0.44,low,0.0,True,True,False,False,False,0.01,False
0.059,0.0,-8.4,1.7,male,41.9,0.6,0.4,0.1,NoGlasses,0.004,0.013,0.005,0.001,0.059,0.868,0.045,0.004,low,0.03,goodExposure,0.49,low,0.29,False,False,False,False,False,0.04,False
0.008,0.0,-20.8,0.5,female,54.6,0.0,0.0,0.0,NoGlasses,0.001,0.019,0.005,0.004,0.008,0.832,0.116,0.015,low,0.0,goodExposure,0.74,low,0.0,True,True,False,False,False,0.02,False
0.068,0.0,-18.0,2.6,female,27.6,0.0,0.0,0.0,NoGlasses,0.018,0.002,0.003,0.118,0.068,0.097,0.001,0.693,high,1.0,goodExposure,0.56,medium,0.65,True,False,False,False,False,0.03,False
0.001,0.0,1.7,2.0,male,45.5,0.1,0.0,0.1,NoGlasses,0.02,0.064,0.002,0.0,0.001,0.89,0.023,0.0,medium,0.25,goodExposure,0.66,medium,0.47,False,False,False,False,False,0.05,False
0.0,0.0,8.4,-4.4,male,28.6,0.2,0.2,0.2,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.891,0.108,0.0,low,0.14,goodExposure,0.74,low,0.16,False,False,False,False,False,0.02,False
0.004,0.0,1.6,-1.6,female,22.0,0.0,0.0,0.0,NoGlasses,0.002,0.017,0.005,0.002,0.004,0.747,0.221,0.003,low,0.2,goodExposure,0.73,low,0.03,False,False,False,False,False,0.04,False
0.002,0.0,-9.0,-8.6,male,13.4,0.0,0.0,0.0,NoGlasses,0.008,0.019,0.001,0.0,0.002,0.932,0.036,0.002,medium,0.37,goodExposure,0.35,medium,0.34,False,False,False,False,False,0.07,False
1.0,0.0,-6.1,6.3,female,46.0,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.32,goodExposure,0.46,low,0.26,True,True,False,False,False,0.09,False
0.008,0.0,-5.9,-1.2,male,18.8,0.1,0.4,0.3,NoGlasses,0.0,0.019,0.0,0.0,0.008,0.832,0.14,0.0,medium,0.4,goodExposure,0.54,low,0.02,True,True,False,False,False,0.02,False
1.0,0.0,-5.6,12.0,female,33.9,0.0,0.0,0.0,ReadingGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.0,goodExposure,0.55,low,0.0,False,False,False,False,False,0.06,False
0.002,0.0,-9.6,-4.3,male,54.5,0.1,0.0,0.0,NoGlasses,0.0,0.015,0.0,0.0,0.002,0.948,0.035,0.0,high,1.0,goodExposure,0.67,low,0.26,False,False,False,False,False,0.04,False
0.001,0.0,-9.6,2.8,female,26.0,0.0,0.0,0.0,NoGlasses,0.001,0.002,0.015,0.005,0.001,0.05,0.925,0.0,medium,0.34,goodExposure,0.58,low,0.0,True,True,False,False,False,0.01,False
0.003,0.0,-7.7,-2.2,male,27.4,0.4,0.4,0.4,NoGlasses,0.001,0.009,0.014,0.002,0.003,0.831,0.022,0.119,medium,0.51,goodExposure,0.67,medium,0.62,False,False,False,False,False,0.99,False
0.0,0.0,-0.8,3.9,male,58.9,0.0,0.0,0.1,NoGlasses,0.02,0.005,0.003,0.0,0.0,0.918,0.052,0.001,medium,0.51,goodExposure,0.49,low,0.0,False,False,False,False,False,0.26,False
0.032,0.0,1.7,-14.4,male,30.4,0.0,0.0,0.0,NoGlasses,0.066,0.079,0.159,0.107,0.032,0.094,0.456,0.005,low,0.13,goodExposure,0.62,medium,0.61,False,False,False,False,False,0.03,False
0.0,0.0,1.5,-3.6,male,28.7,0.3,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,medium,0.29,overExposure,0.94,medium,0.46,False,False,False,False,False,0.01,False
0.017,0.0,-1.4,-2.4,male,32.3,0.2,0.2,0.1,NoGlasses,0.0,0.014,0.002,0.0,0.017,0.915,0.05,0.001,low,0.22,goodExposure,0.67,high,1.0,True,True,True,False,False,0.0,True
0.2,0.0,-12.2,-3.9,female,38.0,0.0,0.0,0.0,NoGlasses,0.0,0.009,0.0,0.0,0.2,0.768,0.019,0.002,low,0.19,goodExposure,0.64,low,0.22,False,True,False,False,False,0.01,False
0.0,0.0,-8.9,-3.3,male,38.3,0.1,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.932,0.067,0.0,high,0.81,goodExposure,0.72,low,0.28,False,False,False,False,False,0.03,False
0.0,0.0,-9.0,3.6,male,46.5,0.0,0.0,0.0,NoGlasses,0.001,0.031,0.001,0.0,0.0,0.646,0.322,0.0,medium,0.55,goodExposure,0.67,medium,0.69,False,False,False,False,False,0.92,False
0.0,0.0,1.2,-0.4,male,39.1,0.7,0.7,0.4,NoGlasses,0.001,0.001,0.0,0.0,0.0,0.889,0.108,0.001,low,0.0,goodExposure,0.66,low,0.03,False,False,False,False,False,0.01,False
0.142,0.0,9.6,-21.3,male,47.7,0.2,0.1,0.1,NoGlasses,0.057,0.033,0.015,0.003,0.142,0.705,0.007,0.039,low,0.1,overExposure,0.77,low,0.2,False,False,False,False,False,0.82,False
0.0,0.0,-3.8,6.7,male,33.8,0.2,0.2,0.1,NoGlasses,0.0,0.005,0.001,0.0,0.0,0.936,0.052,0.006,medium,0.3,overExposure,0.77,medium,0.6,True,False,False,False,True,0.01,False
0.0,0.0,-7.3,5.5,male,26.1,0.1,0.2,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,low,0.15,goodExposure,0.61,low,0.24,True,False,False,False,False,0.01,False
0.0,0.0,-0.7,-2.1,male,41.4,0.4,0.3,0.1,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,high,0.81,goodExposure,0.64,high,0.79,False,False,False,False,False,0.03,False
0.0,0.0,-7.1,18.7,female,23.3,0.0,0.0,0.0,NoGlasses,0.001,0.0,0.0,0.0,0.0,0.319,0.68,0.0,low,0.0,goodExposure,0.65,low,0.0,True,True,False,True,False,0.0,False
1.0,0.0,5.7,-6.5,female,25.9,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.0,underExposure,0.23,low,0.0,True,False,False,False,False,0.02,False
1.0,0.0,5.6,0.0,female,30.2,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.0,overExposure,0.76,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,2.1,17.5,male,42.8,0.5,0.2,0.3,NoGlasses,0.002,0.003,0.0,0.0,0.0,0.88,0.114,0.0,low,0.1,goodExposure,0.65,medium,0.32,True,False,False,False,False,0.01,False
0.945,0.0,-5.4,15.1,male,39.6,0.8,0.8,0.6,NoGlasses,0.005,0.001,0.011,0.001,0.945,0.004,0.003,0.031,low,0.0,goodExposure,0.61,high,0.98,False,False,False,False,False,0.02,False
0.0,0.0,-2.5,-18.9,female,35.6,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,medium,0.32,goodExposure,0.58,low,0.16,False,False,False,False,False,0.01,False
0.0,0.0,5.9,6.1,male,34.0,0.5,0.4,0.4,NoGlasses,0.0,0.04,0.0,0.0,0.0,0.948,0.011,0.0,low,0.22,goodExposure,0.62,low,0.13,True,False,False,False,False,0.02,False
0.001,0.0,1.5,-1.2,female,8.4,0.0,0.0,0.0,NoGlasses,0.027,0.035,0.001,0.0,0.001,0.776,0.16,0.001,low,0.0,goodExposure,0.52,low,0.0,True,True,False,False,False,0.01,False
0.01,0.0,1.0,0.8,male,76.1,0.1,0.0,0.0,NoGlasses,0.002,0.007,0.006,0.001,0.01,0.888,0.052,0.035,high,0.97,goodExposure,0.62,medium,0.42,False,False,False,False,False,0.63,False
0.854,0.0,0.3,0.5,female,27.6,0.0,0.0,0.0,NoGlasses,0.011,0.005,0.023,0.001,0.854,0.063,0.04,0.003,low,0.01,overExposure,0.92,low,0.28,True,True,False,False,False,0.0,False
0.05,0.0,6.4,-11.5,female,20.5,0.0,0.0,0.0,NoGlasses,0.011,0.004,0.007,0.002,0.05,0.42,0.029,0.479,low,0.15,goodExposure,0.67,low,0.0,True,True,False,False,False,0.0,False
0.0,0.0,-3.7,-3.4,male,29.4,0.3,0.2,0.1,ReadingGlasses,0.001,0.0,0.0,0.0,0.0,0.992,0.007,0.0,high,0.79,overExposure,0.87,low,0.0,False,False,False,False,False,0.08,False
0.0,0.0,-3.5,0.3,female,35.0,0.0,0.0,0.0,NoGlasses,0.001,0.01,0.047,0.357,0.0,0.05,0.521,0.014,low,0.0,goodExposure,0.48,low,0.0,True,True,True,False,False,0.0,True
0.0,0.0,-1.4,-0.5,male,46.6,0.6,0.6,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,medium,0.55,goodExposure,0.69,medium,0.6,False,False,False,False,False,0.96,False
0.896,0.0,2.7,-0.4,male,29.4,0.5,0.6,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.896,0.102,0.0,0.0,medium,0.71,goodExposure,0.69,low,0.0,False,False,False,False,False,0.78,False
0.0,0.0,-0.3,1.1,male,38.4,0.1,0.1,0.2,NoGlasses,0.011,0.027,0.001,0.0,0.0,0.957,0.003,0.001,medium,0.46,overExposure,0.75,high,0.7,False,False,False,False,False,0.01,False
0.014,0.0,1.8,7.9,male,53.6,0.0,0.1,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.014,0.984,0.0,0.0,medium,0.39,goodExposure,0.65,medium,0.49,False,False,False,False,False,0.72,False
0.003,0.0,0.5,5.6,female,27.7,0.0,0.0,0.0,NoGlasses,0.03,0.036,0.021,0.004,0.003,0.818,0.062,0.026,low,0.13,goodExposure,0.6,medium,0.54,True,True,False,False,False,0.0,False
0.0,0.0,-16.1,-12.8,female,22.8,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.001,0.0,0.356,0.641,0.0,low,0.22,goodExposure,0.65,low,0.25,True,True,False,False,False,0.01,False
0.0,0.0,-1.3,4.5,male,45.1,0.5,0.4,0.4,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,high,0.91,goodExposure,0.68,low,0.18,False,False,False,False,False,0.02,False
0.954,0.0,7.8,-15.2,male,24.4,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.954,0.045,0.0,0.0,medium,0.44,overExposure,0.76,low,0.22,False,True,False,False,False,0.01,False
0.0,0.0,2.0,-0.8,male,38.8,0.4,0.4,0.1,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.987,0.0,0.011,medium,0.43,goodExposure,0.7,low,0.0,False,False,False,False,False,0.64,False
0.0,0.0,-8.7,0.2,male,27.6,0.3,0.3,0.1,NoGlasses,0.0,0.005,0.0,0.001,0.0,0.943,0.005,0.046,medium,0.27,goodExposure,0.7,low,0.0,False,False,False,False,False,0.28,False
0.0,0.0,-2.8,2.3,female,25.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.994,0.005,0.0,low,0.0,goodExposure,0.67,low,0.0,True,True,False,False,False,0.01,False
0.004,0.0,-12.5,-22.0,male,22.5,0.0,0.1,0.0,NoGlasses,0.053,0.01,0.016,0.003,0.004,0.843,0.063,0.007,medium,0.36,goodExposure,0.55,medium,0.6,True,True,False,False,False,0.01,False
0.0,0.0,0.3,-3.6,female,27.0,0.0,0.0,0.0,NoGlasses,0.0,0.004,0.0,0.0,0.0,0.99,0.006,0.0,medium,0.31,goodExposure,0.64,low,0.0,False,False,False,False,False,0.05,False
0.001,0.0,12.8,12.0,female,24.5,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.007,0.001,0.794,0.189,0.008,high,0.88,goodExposure,0.51,low,0.0,True,True,False,False,False,0.56,False
0.941,0.0,8.5,-16.3,male,24.9,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.941,0.058,0.0,0.0,medium,0.43,overExposure,0.76,medium,0.33,False,True,False,False,False,0.01,False
0.0,0.0,-3.3,2.1,male,49.3,0.6,0.5,0.2,NoGlasses,0.007,0.006,0.002,0.0,0.0,0.96,0.024,0.0,medium,0.53,goodExposure,0.65,medium,0.33,False,False,False,False,False,0.01,False
0.001,0.0,-4.6,-4.3,female,21.1,0.0,0.0,0.0,NoGlasses,0.004,0.015,0.002,0.0,0.001,0.966,0.012,0.001,low,0.07,goodExposure,0.56,low,0.0,False,False,False,False,False,0.01,False
0.0,0.0,11.5,-1.0,female,27.2,0.0,0.0,0.0,NoGlasses,0.002,0.003,0.0,0.0,0.0,0.981,0.012,0.001,low,0.0,goodExposure,0.38,low,0.26,True,False,False,False,False,0.0,False
0.0,0.0,-9.1,-4.1,male,62.0,0.0,0.0,0.0,NoGlasses,0.012,0.003,0.001,0.0,0.0,0.978,0.0,0.006,low,0.14,goodExposure,0.72,low,0.0,False,False,False,False,False,0.02,False
0.0,0.0,0.0,4.8,male,20.7,0.2,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,medium,0.68,goodExposure,0.6,low,0.0,True,True,False,False,False,0.01,False
0.582,0.0,4.2,8.6,male,34.6,0.5,0.4,0.3,NoGlasses,0.0,0.214,0.001,0.0,0.582,0.195,0.007,0.002,medium,0.55,goodExposure,0.45,high,0.86,False,False,False,False,False,0.01,False
0.856,0.0,-4.2,-12.8,male,51.6,0.6,0.9,0.3,NoGlasses,0.026,0.009,0.013,0.001,0.856,0.087,0.008,0.0,medium,0.45,overExposure,0.77,low,0.24,False,False,False,False,False,0.96,False
0.0,0.0,-1.9,5.7,male,74.5,0.1,0.0,0.0,ReadingGlasses,0.0,0.004,0.0,0.0,0.0,0.909,0.018,0.068,medium,0.37,goodExposure,0.72,low,0.2,False,False,False,False,False,0.04,False
1.0,0.0,3.9,2.4,male,32.3,0.5,0.4,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.16,goodExposure,0.3,low,0.11,False,True,False,False,False,0.07,False
0.273,0.0,0.0,-16.6,female,42.4,0.0,0.0,0.0,NoGlasses,0.045,0.007,0.079,0.021,0.273,0.223,0.328,0.024,medium,0.47,goodExposure,0.56,low,0.0,True,True,False,False,False,0.0,False
0.169,0.0,-1.5,-11.4,male,43.9,0.1,0.2,0.1,NoGlasses,0.012,0.002,0.005,0.0,0.169,0.311,0.001,0.501,medium,0.33,goodExposure,0.55,low,0.18,False,False,False,False,False,0.04,False
0.002,0.0,2.1,-0.2,female,24.8,0.0,0.0,0.0,NoGlasses,0.001,0.0,0.001,0.0,0.002,0.969,0.025,0.001,high,1.0,goodExposure,0.46,high,1.0,False,False,False,True,False,0.07,False
0.002,0.0,2.4,-2.2,male,37.1,0.5,0.5,0.1,NoGlasses,0.002,0.124,0.001,0.0,0.002,0.869,0.002,0.0,medium,0.54,goodExposure,0.53,medium,0.62,False,False,False,False,False,0.3,False
0.975,0.0,24.4,-12.2,female,38.6,0.0,0.0,0.0,NoGlasses,0.001,0.001,0.003,0.005,0.975,0.007,0.007,0.001,low,0.0,goodExposure,0.51,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,-8.6,9.4,male,34.9,0.3,0.5,0.3,NoGlasses,0.0,0.014,0.025,0.001,0.0,0.585,0.367,0.008,low,0.11,overExposure,0.83,low,0.19,True,False,False,False,False,0.01,False
0.0,0.0,-4.1,-1.0,male,27.7,0.2,0.3,0.5,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.981,0.018,0.0,medium,0.6,overExposure,0.77,medium,0.47,False,False,False,False,False,0.02,False
0.198,0.0,-4.7,2.5,male,32.3,0.5,0.2,0.3,NoGlasses,0.73,0.0,0.022,0.004,0.198,0.006,0.004,0.036,low,0.0,goodExposure,0.65,low,0.0,False,False,False,False,False,0.0,False
0.0,0.0,1.7,-0.9,female,39.3,0.0,0.0,0.0,NoGlasses,0.0,0.006,0.0,0.0,0.0,0.945,0.049,0.0,medium,0.36,goodExposure,0.68,medium,0.42,True,False,False,False,False,0.01,False
0.809,0.0,18.3,-0.2,male,77.2,0.7,1.0,0.6,NoGlasses,0.0,0.003,0.001,0.0,0.809,0.186,0.001,0.0,low,0.0,goodExposure,0.67,low,0.0,False,False,False,False,False,0.01,False
0.0,0.0,-7.0,-3.8,male,33.4,0.6,0.8,0.7,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,medium,0.3,goodExposure,0.51,medium,0.4,False,False,False,False,False,0.02,False
0.338,0.0,-0.3,6.0,male,42.2,0.3,0.2,0.2,NoGlasses,0.0,0.005,0.0,0.0,0.338,0.656,0.0,0.0,medium,0.72,goodExposure,0.64,low,0.26,False,False,False,False,False,0.02,False
0.0,0.0,-6.2,-0.9,male,28.0,0.1,0.2,0.2,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,low,0.23,overExposure,0.81,low,0.29,False,False,False,False,False,0.98,False
1.0,0.0,-0.1,24.2,female,49.9,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.08,goodExposure,0.71,low,0.17,True,True,False,False,False,0.05,False
0.278,0.0,3.2,-2.7,female,41.1,0.0,0.0,0.0,NoGlasses,0.0,0.005,0.001,0.001,0.278,0.687,0.023,0.006,low,0.14,goodExposure,0.5,low,0.0,False,False,False,False,False,0.01,False
0.0,0.0,-7.1,18.7,female,23.3,0.0,0.0,0.0,NoGlasses,0.001,0.0,0.0,0.0,0.0,0.319,0.68,0.0,low,0.0,goodExposure,0.65,low,0.0,True,True,False,True,False,0.0,False
0.0,0.0,-0.5,-0.1,female,27.0,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.908,0.09,0.0,medium,0.64,goodExposure,0.67,medium,0.47,False,True,False,False,False,0.03,False
0.002,0.0,-0.3,2.1,male,13.1,0.0,0.0,0.0,NoGlasses,0.002,0.001,0.001,0.0,0.002,0.907,0.003,0.084,medium,0.3,goodExposure,0.58,low,0.0,False,True,False,False,False,0.43,False
0.0,0.0,3.0,-6.9,male,32.0,0.6,0.3,0.3,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.994,0.005,0.0,low,0.0,goodExposure,0.58,low,0.0,False,False,False,False,False,1.0,False
0.0,0.0,12.6,-25.4,male,56.6,0.1,0.2,0.0,NoGlasses,0.0,0.163,0.023,0.0,0.0,0.022,0.792,0.0,medium,0.37,goodExposure,0.57,low,0.26,False,False,False,False,False,0.02,False
0.014,0.0,-2.3,-26.1,male,46.0,0.2,0.1,0.2,ReadingGlasses,0.015,0.003,0.007,0.003,0.014,0.472,0.004,0.481,high,0.8,goodExposure,0.49,low,0.2,False,False,False,False,False,0.96,False
0.353,0.0,-8.4,-7.9,male,39.9,0.0,0.0,0.0,NoGlasses,0.0,0.008,0.003,0.0,0.353,0.615,0.018,0.004,low,0.12,goodExposure,0.61,low,0.0,False,False,False,False,False,0.07,False
0.0,0.0,-2.7,-4.3,male,23.8,0.0,0.3,0.2,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.0,medium,0.29,goodExposure,0.66,low,0.07,False,False,False,False,False,0.61,False
0.012,0.0,-1.8,22.6,male,30.3,0.3,0.2,0.1,NoGlasses,0.105,0.008,0.076,0.014,0.012,0.395,0.154,0.237,medium,0.48,goodExposure,0.67,medium,0.48,True,False,False,False,False,0.0,False
0.001,0.0,0.0,-0.3,male,48.8,0.2,0.4,0.1,ReadingGlasses,0.001,0.003,0.001,0.0,0.001,0.993,0.002,0.0,low,0.0,goodExposure,0.66,medium,0.55,False,False,False,False,False,0.02,False
0.009,0.0,0.6,2.2,male,47.9,0.2,0.4,0.1,ReadingGlasses,0.0,0.002,0.001,0.0,0.009,0.987,0.0,0.001,medium,0.55,goodExposure,0.68,medium,0.47,False,False,False,False,False,0.02,False
0.919,0.0,-2.6,-4.0,male,49.8,0.1,0.2,0.1,NoGlasses,0.001,0.003,0.003,0.0,0.919,0.072,0.002,0.0,low,0.15,goodExposure,0.66,high,0.76,False,False,False,False,False,1.0,False
0.531,0.0,-1.3,2.1,male,39.4,0.6,0.5,0.3,NoGlasses,0.0,0.002,0.0,0.0,0.531,0.467,0.0,0.0,low,0.16,overExposure,0.94,high,0.85,True,False,False,False,False,0.0,False
